36,2,0,2,1,1482,0,1,1,18,11,177,2,174,1,3,1
42,4,1,2,1,3052,0,1,0,27,5,32,1,-1,0,0,1
35,6,2,2,1,56,1,1,1,29,8,24,12,-1,0,0,1
52,8,2,1,1,278,0,1,0,7,5,688,2,-1,0,0,1
36,3,0,3,1,3875,0,1,0,27,5,21,5,-1,0,0,1
46,6,1,2,1,-337,0,1,0,27,5,112,1,-1,0,0,1
60,3,2,3,1,366,1,1,1,3,6,593,1,-1,0,0,0
57,9,1,1,1,501,0,0,1,7,8,59,2,-1,0,0,1
48,3,1,3,1,998,0,1,1,29,1,121,3,-1,0,0,1
59,5,1,1,1,0,0,1,2,28,7,97,2,-1,0,0,1
39,3,1,3,1,246,1,1,1,11,8,86,2,-1,0,0,1
44,4,1,2,1,-182,0,0,1,14,5,10,10,-1,0,0,1
27,3,0,3,1,446,1,1,1,23,6,205,3,-1,0,0,1
59,11,1,2,1,1173,1,1,0,9,6,77,2,-1,0,0,1
36,6,2,2,1,5957,0,1,1,18,11,138,2,-1,0,0,1
44,7,1,2,1,205,1,1,1,3,11,289,1,-1,0,0,0
50,7,1,2,1,0,1,1,1,4,8,86,4,-1,0,0,1
41,3,2,3,1,369,0,1,2,22,8,9,3,-1,0,0,1
47,7,1,2,1,1934,1,0,1,14,5,225,1,364,1,2,1
32,6,0,3,1,259,1,1,1,22,7,407,4,-1,0,0,1
38,4,1,2,1,284,0,0,0,3,6,1030,6,-1,0,0,1
55,4,1,0,1,23,1,1,1,13,8,123,2,-1,0,0,1
38,3,0,3,1,1373,1,1,1,22,10,119,4,-1,0,0,1
31,3,0,3,1,62,0,1,1,18,5,175,1,293,5,2,1
38,4,2,2,1,157,1,1,0,9,6,299,5,-1,0,0,1
29,1,0,3,1,991,1,1,1,5,2,563,1,-1,0,0,1
55,2,1,2,1,186,0,0,0,9,5,241,1,-1,0,0,1
35,1,1,2,1,977,0,1,1,4,5,52,4,91,1,3,1
40,5,0,3,1,2893,1,1,1,2,6,76,3,-1,0,0,1
34,4,1,2,1,1897,0,0,1,19,11,441,1,-1,0,0,1
32,6,0,3,1,5514,1,1,1,22,4,319,1,182,1,1,0
33,4,1,2,1,889,0,1,0,18,9,13,1,373,6,1,1
33,3,1,3,1,273,0,1,0,16,5,803,1,-1,0,0,0
37,7,1,2,1,1193,1,1,1,12,5,396,2,-1,0,0,1
58,3,1,3,1,2729,1,1,0,18,6,188,1,-1,0,0,1
36,7,0,2,1,0,1,1,1,20,4,637,1,-1,0,0,1
42,4,1,2,1,230,0,1,0,5,6,175,7,-1,0,0,1
34,6,0,2,1,2729,0,1,1,6,4,945,1,139,1,1,1
35,3,1,3,1,317,0,1,0,23,5,162,3,-1,0,0,1
60,9,1,1,1,517,1,1,0,12,6,1178,3,-1,0,0,1
50,3,1,3,1,-470,0,1,1,8,5,506,2,170,3,2,1
28,5,0,3,1,4579,1,1,1,12,1,409,2,-1,0,0,0
27,4,2,2,1,1,0,1,1,14,7,116,3,-1,0,0,1
37,3,1,3,1,5106,1,1,1,30,4,244,1,-1,0,0,0
31,6,1,3,1,636,0,1,1,4,5,352,4,-1,0,0,0
34,2,1,2,1,1076,1,1,1,12,5,152,1,182,6,1,0
38,3,1,3,1,126,0,1,0,21,5,164,2,-1,0,0,1
32,5,1,2,1,-33,0,1,0,28,5,234,3,-1,0,0,1
37,6,1,2,1,430,1,1,1,27,8,154,4,-1,0,0,1
33,7,1,2,1,-6,0,1,0,7,5,566,2,-1,0,0,1
71,6,1,3,1,383,1,1,1,27,10,327,2,183,3,1,1
27,6,1,2,1,130,0,1,1,7,5,265,3,-1,0,0,1
38,4,1,1,1,2569,1,1,0,9,6,172,1,-1,0,0,1
34,6,0,2,1,201,1,1,1,22,7,257,2,-1,0,0,1
54,11,2,3,1,0,1,1,0,13,5,618,1,-1,0,0,0
30,4,1,2,1,6,0,1,1,28,1,241,3,-1,0,0,1
35,8,0,2,1,475,1,0,1,21,7,936,4,-1,0,0,1
33,4,0,2,1,706,0,1,1,7,4,329,1,322,1,2,1
36,3,1,2,1,1825,0,1,1,14,5,24,1,346,1,2,1
59,5,1,3,1,185,1,1,1,22,6,177,5,138,1,2,1
72,4,1,1,1,4415,1,1,2,13,10,120,1,-1,0,0,1
64,3,1,3,1,679,1,1,2,22,4,135,3,-1,0,0,1
53,6,2,2,1,320,1,1,1,9,7,175,1,-1,0,0,1
35,3,0,3,1,2988,0,1,1,25,5,179,1,-1,0,0,1
58,5,1,2,1,1407,0,1,0,30,5,58,1,-1,0,0,1
40,6,1,2,1,1270,1,1,1,17,4,342,2,-1,0,0,1
41,2,2,2,1,654,0,1,1,13,5,139,2,-1,0,0,1
48,11,1,1,1,5173,0,1,0,18,6,88,8,-1,0,0,1
44,8,1,3,1,3463,0,0,1,28,8,210,3,-1,0,0,1
39,4,1,0,1,0,1,1,1,2,2,731,1,193,3,2,1
61,3,1,3,1,6016,1,1,1,2,2,670,3,-1,0,0,0
36,8,1,1,1,177,0,1,0,12,5,63,5,-1,0,0,1
28,3,1,3,1,3694,1,0,1,8,7,70,2,-1,0,0,1
58,11,0,2,1,1640,1,0,1,4,2,72,6,274,4,2,1
60,7,2,2,1,174,0,1,1,15,5,241,1,364,1,2,1
66,7,0,2,1,10177,1,1,1,5,5,272,4,-1,0,0,1
36,3,0,3,1,490,1,1,1,28,8,207,8,98,1,2,0
49,5,1,2,1,2576,0,1,1,15,5,64,6,-1,0,0,1
40,2,1,2,1,0,1,1,0,12,6,543,2,-1,0,0,1
23,6,0,2,1,598,1,1,1,30,4,166,1,-1,0,0,1
29,3,0,3,1,15459,1,1,1,26,5,245,3,97,7,1,1
44,4,1,1,1,271,0,0,0,9,5,94,1,-1,0,0,1
54,0,1,0,1,2508,1,1,0,20,6,34,8,-1,0,0,1
47,4,1,1,1,320,1,1,2,30,7,203,2,-1,0,0,1
33,7,1,3,1,640,1,1,1,24,7,318,1,-1,0,0,1
30,5,1,2,1,1772,0,1,1,13,4,158,4,-1,0,0,1
27,7,0,2,1,15,1,0,1,21,7,177,1,-1,0,0,1
49,3,2,3,1,2370,0,0,0,17,11,56,1,103,2,3,1
27,2,0,2,1,201,0,1,0,4,6,172,2,-1,0,0,1
51,4,1,2,1,160,0,1,1,7,5,136,1,359,1,2,1
32,7,2,2,0,5,0,0,1,18,5,82,3,363,2,3,1
30,4,0,2,1,75,0,1,0,16,5,123,1,-1,0,0,1
33,7,1,2,1,4902,0,1,1,20,11,110,1,-1,0,0,1
27,4,0,1,1,-79,0,1,0,30,5,385,5,-1,0,0,1
75,11,2,2,1,1341,1,1,1,18,12,415,7,-1,0,0,0
37,2,2,2,1,490,0,1,1,2,2,73,1,-1,0,0,1
36,6,0,2,1,1521,0,1,0,16,6,243,2,-1,0,0,1
37,4,1,2,1,131,0,1,0,9,5,137,2,-1,0,0,1
35,3,1,3,1,8,0,1,0,23,5,55,4,-1,0,0,1
32,2,1,2,1,-632,0,0,1,20,4,18,5,-1,0,0,1
32,7,0,2,1,116,1,0,1,16,7,255,2,-1,0,0,1
35,7,1,1,1,189,0,1,1,11,5,95,1,-1,0,0,1
31,4,1,1,1,2,0,0,1,10,7,112,1,-1,0,0,1
28,4,0,2,1,4229,0,0,1,5,5,205,2,-1,0,0,1
27,2,1,2,1,54,0,1,1,18,5,97,1,370,1,2,1
22,10,0,0,1,549,1,1,1,2,9,154,1,-1,0,0,1
35,4,1,1,1,298,0,1,1,13,5,135,2,370,2,2,1
69,11,1,1,1,579,1,1,1,14,8,230,1,-1,0,0,1
37,8,0,3,1,1467,0,0,1,17,11,349,1,-1,0,0,1
45,7,0,2,1,0,0,1,1,8,5,38,1,-1,0,0,1
47,3,1,3,1,109,0,1,1,22,7,268,1,-1,0,0,1
52,3,1,3,1,-11,0,1,1,11,5,94,4,-1,0,0,1
33,2,1,2,1,90,0,1,1,28,7,263,2,-1,0,0,1
60,4,1,1,1,493,1,1,1,18,8,671,4,-1,0,0,0
33,3,2,2,1,1897,0,0,0,2,6,197,1,-1,0,0,1
44,7,1,2,1,2403,0,1,1,28,1,180,2,-1,0,0,1
38,8,1,2,1,868,1,1,1,20,11,452,2,-1,0,0,1
54,8,1,2,1,653,0,1,0,15,5,352,1,-1,0,0,1
32,1,2,1,1,0,1,1,1,15,7,175,4,-1,0,0,1
33,6,1,2,1,0,0,0,1,19,11,163,2,-1,0,0,1
55,2,2,2,1,218,0,1,0,29,5,200,2,-1,0,0,1
51,4,1,1,1,5050,1,0,0,16,6,75,7,-1,0,0,1
48,4,1,2,1,741,0,1,1,16,4,227,1,-1,0,0,1
37,2,0,2,1,1050,0,1,1,3,2,586,3,-1,0,0,1
33,2,0,2,1,-56,1,0,1,10,7,119,5,-1,0,0,1
30,4,1,1,1,1,0,0,2,22,7,80,2,-1,0,0,1
43,4,1,1,1,-98,0,0,1,12,5,112,2,330,3,3,1
49,6,1,2,1,4667,0,1,0,19,5,130,2,-1,0,0,1
54,1,1,1,1,541,0,1,1,3,2,237,3,-1,0,0,1
31,1,1,3,1,7744,1,1,1,26,8,377,8,-1,0,0,1
54,0,1,0,1,895,1,1,1,7,10,335,1,-1,0,0,0
36,1,1,2,1,-129,0,1,1,29,7,121,3,-1,0,0,1
30,7,1,2,1,0,1,1,1,15,7,127,5,-1,0,0,1
27,6,0,2,1,158,1,1,0,1,7,650,2,-1,0,0,0
30,7,1,2,1,122,0,1,0,16,5,107,1,-1,0,0,1
30,4,1,2,1,673,0,1,0,20,5,610,2,-1,0,0,1
35,6,2,2,1,0,1,1,1,25,8,124,4,-1,0,0,1
33,2,2,2,1,411,0,1,0,8,5,216,1,-1,0,0,1
43,4,2,1,1,-97,0,0,1,31,7,747,4,-1,0,0,1
41,4,1,2,1,-217,0,1,1,11,5,313,1,349,3,3,1
41,3,2,3,1,5037,1,1,1,23,4,252,9,185,5,3,0
46,7,2,2,1,2232,1,1,1,13,2,121,1,-1,0,0,0
54,4,1,2,1,-932,0,1,0,7,5,799,1,-1,0,0,1
32,3,1,3,1,913,0,1,1,23,6,883,1,674,4,2,1
30,6,0,3,1,236,0,1,0,16,5,197,1,-1,0,0,1
40,8,1,1,1,0,0,1,1,11,7,271,2,-1,0,0,1
30,4,1,1,1,2581,1,1,0,12,5,221,2,-1,0,0,1
27,7,1,2,1,639,1,0,1,14,7,243,3,-1,0,0,1
41,4,1,1,1,849,0,1,0,15,5,72,1,-1,0,0,1
54,2,1,2,1,386,0,1,1,2,8,155,2,-1,0,0,1
32,3,0,3,1,1218,0,1,2,28,1,70,2,-1,0,0,1
31,3,1,3,1,2603,0,1,1,11,2,280,4,-1,0,0,0
42,4,1,2,1,-921,0,1,0,26,5,115,2,-1,0,0,1
48,7,1,1,1,607,1,1,0,20,6,29,2,-1,0,0,1
34,4,1,1,1,79,0,1,1,14,5,406,2,-1,0,0,1
55,6,2,2,1,61,0,0,1,25,8,113,3,-1,0,0,1
49,6,1,2,1,1091,1,1,2,30,7,47,2,-1,0,0,1
46,3,2,3,1,743,1,1,0,5,6,36,2,-1,0,0,1
47,8,1,0,1,209,0,1,0,6,5,135,2,-1,0,0,1
24,3,0,3,1,172,1,1,1,3,7,67,2,-1,0,0,1
58,8,1,2,1,2,1,1,0,16,6,684,1,-1,0,0,1
32,3,0,3,1,41,1,1,1,21,8,686,5,-1,0,0,0
25,10,0,2,1,1116,0,1,1,2,3,170,3,-1,0,0,1
49,4,1,2,1,-55,1,1,0,17,6,150,3,-1,0,0,1
59,11,2,2,1,5845,1,1,1,14,5,1060,2,-1,0,0,0
30,3,0,3,1,329,0,1,0,6,6,122,16,-1,0,0,1
46,4,1,2,1,494,0,1,0,26,5,724,1,-1,0,0,1
42,3,1,0,1,1519,1,1,1,19,10,230,1,92,1,1,0
37,8,1,3,1,2685,1,1,0,20,6,187,2,-1,0,0,1
44,4,1,1,1,-14,0,0,0,19,5,179,4,-1,0,0,1
49,2,1,2,1,5673,1,0,1,4,8,357,3,-1,0,0,1
41,4,1,2,1,1459,1,1,0,5,6,82,1,-1,0,0,1
48,6,1,3,1,0,1,1,2,26,8,176,15,-1,0,0,1
31,3,1,2,1,625,0,1,1,7,4,424,1,138,1,2,1
37,10,1,0,1,0,1,1,0,18,6,115,1,-1,0,0,1
51,2,1,2,1,867,0,1,1,3,2,177,2,211,3,2,1
80,11,1,2,1,8304,1,1,2,9,6,712,1,64,12,2,0
32,3,0,3,1,151,0,1,0,6,5,118,1,-1,0,0,1
48,2,1,1,0,-583,0,1,0,2,6,25,7,-1,0,0,1
49,4,1,3,1,1784,1,1,0,12,6,753,1,-1,0,0,1
30,3,1,3,1,3134,0,1,1,17,7,124,1,-1,0,0,1
27,5,0,2,1,49,0,1,1,30,1,208,2,-1,0,0,1
34,6,1,2,1,-346,1,1,1,13,8,136,4,-1,0,0,1
49,3,1,2,1,1623,0,1,1,19,11,1081,2,-1,0,0,0
48,3,1,3,1,60,1,1,2,7,5,376,2,339,7,2,1
40,2,1,2,1,17,1,1,1,4,6,78,1,-1,0,0,1
38,4,1,2,1,2008,0,1,1,18,11,354,1,-1,0,0,1
46,4,1,1,1,91,0,1,1,6,5,29,1,356,2,2,1
41,8,1,3,1,171,0,1,1,19,11,209,1,191,4,2,1
28,3,0,3,1,1027,0,1,1,14,5,433,1,-1,0,0,1
51,2,1,0,1,5801,0,1,0,29,5,147,2,-1,0,0,1
33,4,2,1,1,142,0,1,2,11,5,41,2,300,5,2,1
26,3,0,3,1,205,1,1,0,26,5,111,1,-1,0,0,1
34,7,0,2,1,852,1,1,1,14,4,108,2,-1,0,0,1
27,4,1,2,0,-584,0,1,1,7,5,411,2,-1,0,0,1
42,5,1,2,1,97,1,1,1,10,7,108,2,-1,0,0,1
45,7,1,2,1,204,0,1,1,3,6,224,2,-1,0,0,0
31,6,0,2,1,628,0,1,0,12,5,1083,2,-1,0,0,1
32,3,0,3,1,311,1,1,0,12,5,757,2,-1,0,0,0
39,4,1,1,1,1564,1,1,0,17,6,57,1,-1,0,0,1
26,4,0,2,1,856,0,0,1,30,7,95,5,-1,0,0,1
40,3,0,3,1,1509,1,1,1,15,3,144,2,124,1,2,1
52,2,1,2,1,-888,1,1,1,16,7,135,1,-1,0,0,1
40,6,0,3,1,226,1,1,1,15,1,176,2,-1,0,0,1
48,6,1,2,1,127,1,0,1,7,8,524,5,-1,0,0,1
31,2,1,2,1,413,0,1,0,13,5,65,1,-1,0,0,1
27,7,1,2,1,710,0,0,1,6,5,653,1,334,2,1,0
47,6,1,2,1,1233,0,1,0,11,9,91,1,100,2,3,0
28,3,0,2,1,171,1,1,1,10,3,93,1,-1,0,0,0
40,3,2,3,1,69,0,1,1,6,5,503,2,280,2,2,1
34,7,1,2,1,1499,0,1,1,13,4,186,1,327,2,2,1
29,5,1,3,1,751,0,1,0,23,5,121,2,-1,0,0,1
36,3,1,3,1,61,1,0,1,19,8,452,2,-1,0,0,1
83,11,1,1,1,425,1,1,2,22,6,883,1,140,1,2,0
55,2,2,1,1,2923,0,1,0,15,5,104,2,-1,0,0,1
43,3,2,3,1,99,1,1,1,29,1,24,3,-1,0,0,1
23,10,0,2,1,1021,1,1,2,19,6,79,9,-1,0,0,1
44,6,1,3,1,1146,1,1,1,4,7,178,2,-1,0,0,1
58,4,1,1,1,781,0,1,1,15,5,74,2,-1,0,0,1
29,7,0,2,1,1448,1,1,1,10,3,217,1,184,7,3,1
30,3,0,3,1,604,1,0,1,2,2,475,1,-1,0,0,1
29,7,0,2,1,-194,0,1,1,7,5,127,1,-1,0,0,1
41,6,1,2,1,0,1,1,1,11,3,101,1,-1,0,0,1
35,9,1,1,1,0,0,1,1,14,7,340,3,-1,0,0,1
31,6,0,2,1,1014,0,1,1,23,7,158,4,-1,0,0,1
27,7,0,3,1,73,1,1,1,29,1,242,1,-1,0,0,1
47,2,1,2,1,2597,0,1,0,16,5,323,1,-1,0,0,1
53,5,1,3,1,2627,0,0,0,16,6,18,30,-1,0,0,1
34,3,1,3,1,1906,0,1,1,14,7,68,3,-1,0,0,1
34,4,1,1,1,-319,0,0,1,9,7,134,4,-1,0,0,1
36,3,1,3,1,-296,0,1,1,14,5,113,3,-1,0,0,1
40,6,1,2,1,169,0,1,1,18,8,43,4,-1,0,0,1
37,5,0,3,1,556,1,1,0,17,6,200,2,-1,0,0,1
65,11,2,0,1,300,1,1,1,2,8,245,2,-1,0,0,1
53,6,2,2,1,751,0,1,0,16,5,343,4,-1,0,0,1
28,6,0,2,1,126,1,1,1,3,3,229,1,-1,0,0,1
33,6,2,3,1,-386,0,1,0,23,5,530,1,-1,0,0,1
56,4,1,1,1,379,1,1,1,13,8,58,5,-1,0,0,1
45,5,1,2,1,706,1,1,1,30,4,78,2,176,1,1,1
39,6,1,2,1,9121,1,1,0,5,6,147,1,-1,0,0,1
28,3,0,3,1,1466,0,1,1,25,7,40,1,-1,0,0,1
36,4,1,1,1,0,0,1,1,18,11,618,2,-1,0,0,1
41,4,1,1,1,951,0,1,1,20,4,23,4,-1,0,0,1
46,7,1,2,1,368,1,1,1,20,8,293,1,90,4,3,0
41,4,1,2,1,121,0,1,1,13,5,16,6,176,5,3,1
59,2,1,2,1,204,1,1,1,23,7,286,2,-1,0,0,1
24,7,1,2,1,299,0,1,1,6,5,209,1,321,1,2,1
34,3,1,3,1,4170,0,1,0,21,5,935,1,-1,0,0,1
40,4,1,1,1,-335,0,1,0,27,5,260,1,-1,0,0,1
42,7,1,2,1,3165,0,1,0,16,6,298,4,-1,0,0,1
50,2,1,2,1,254,0,1,1,15,4,397,2,337,1,2,1
25,3,0,3,1,553,0,1,1,17,9,113,4,479,1,2,1
51,2,2,2,1,518,0,1,2,17,11,76,1,-1,0,0,1
50,3,1,3,1,85,1,0,1,1,6,141,1,-1,0,0,1
37,4,1,0,1,603,0,1,0,23,5,773,2,-1,0,0,1
21,2,0,2,1,361,1,1,2,5,6,329,1,95,1,3,1
52,4,1,2,1,-98,0,1,0,7,5,423,1,-1,0,0,1
55,11,1,1,1,4424,1,1,1,5,8,67,4,-1,0,0,1
26,6,0,2,1,2610,0,0,0,2,6,626,1,-1,0,0,1
38,6,1,3,1,3234,1,1,1,18,11,578,2,-1,0,0,0
32,4,1,2,1,687,0,1,0,9,5,61,1,-1,0,0,1
31,4,1,2,1,631,0,1,0,23,5,248,4,-1,0,0,1
34,6,0,2,1,341,1,0,1,29,1,136,1,262,3,2,1
33,6,0,3,1,316,1,1,1,21,8,126,3,-1,0,0,1
35,6,1,2,1,2,1,1,2,28,1,653,3,-1,0,0,1
44,3,1,0,1,415,0,1,2,14,5,7,7,-1,0,0,1
48,3,2,3,1,507,0,1,1,9,4,528,1,-1,0,0,1
29,4,1,2,1,912,0,1,1,13,5,785,1,-1,0,0,1
50,3,1,3,1,0,1,1,1,9,7,243,5,-1,0,0,1
37,4,1,1,1,37,0,1,1,13,5,24,2,362,1,3,1
44,7,0,2,1,2524,1,1,0,19,6,82,1,-1,0,0,1
36,1,0,3,1,9019,0,1,0,11,6,952,3,-1,0,0,1
49,4,2,0,1,39,0,1,1,13,5,27,5,-1,0,0,1
31,4,1,2,1,0,0,1,0,5,5,143,1,-1,0,0,1
49,6,2,2,1,265,0,1,0,12,5,274,6,-1,0,0,1
35,4,0,2,1,0,0,1,1,16,4,1174,1,345,4,3,0
57,7,2,0,1,4012,1,1,1,20,11,915,1,-1,0,0,1
42,4,1,1,1,1520,0,1,1,5,2,115,1,-1,0,0,1
36,4,2,2,1,-140,0,1,0,26,5,222,2,-1,0,0,1
75,11,2,1,1,852,1,1,1,15,3,341,1,-1,0,0,1
38,4,0,2,1,578,0,1,0,21,5,112,2,-1,0,0,1
40,4,1,1,0,0,0,1,0,6,5,64,2,-1,0,0,1
38,2,0,2,1,2253,0,1,1,13,5,937,3,-1,0,0,0
34,3,0,3,1,1171,0,1,1,10,7,129,1,-1,0,0,1
29,6,0,3,1,452,0,1,1,11,5,59,1,-1,0,0,1
28,7,1,2,1,-97,0,1,1,29,1,79,1,225,2,1,1
79,11,1,2,1,4738,1,1,2,9,7,151,5,-1,0,0,1
51,7,2,2,1,467,0,1,0,19,5,83,1,-1,0,0,1
32,10,0,3,1,0,1,1,1,6,8,101,5,3,6,3,1
36,3,1,3,1,495,1,1,1,5,8,157,3,97,2,1,0
38,8,1,2,1,157,1,0,1,15,5,57,11,366,1,3,1
49,5,1,2,1,358,0,0,0,13,5,176,3,-1,0,0,1
42,2,1,2,1,292,0,1,1,11,5,222,3,-1,0,0,1
43,4,1,1,1,7343,0,1,0,2,6,217,4,-1,0,0,1
34,4,1,2,1,-563,0,1,0,26,5,252,1,-1,0,0,1
59,11,0,2,1,351,0,1,0,27,5,1063,5,-1,0,0,0
35,0,1,1,1,365,1,1,1,29,8,41,2,-1,0,0,1
33,4,0,2,1,13494,0,1,0,20,6,27,25,-1,0,0,1
34,7,0,2,1,846,0,1,1,17,4,758,2,-1,0,0,1
64,11,1,2,1,1574,1,1,2,29,7,301,3,-1,0,0,0
34,8,1,3,1,-28,0,1,1,16,7,574,1,-1,0,0,1
77,11,1,3,1,0,1,1,1,16,10,847,1,60,1,1,0
57,11,1,1,1,2927,1,0,2,30,7,78,5,-1,0,0,1
30,4,1,2,1,501,0,0,0,27,5,514,1,-1,0,0,1
56,9,2,1,0,1238,1,1,0,5,6,1558,1,-1,0,0,0
49,0,1,0,1,301,1,1,1,14,8,789,2,-1,0,0,1
73,11,1,1,1,1388,1,1,1,20,7,146,3,190,3,1,1
39,6,0,2,1,102,0,1,1,14,8,272,2,-1,0,0,1
57,6,2,1,1,13,0,1,1,8,5,323,2,368,2,2,1
32,5,1,2,1,413,0,1,1,11,7,712,2,-1,0,0,1
32,6,0,3,1,4665,0,1,0,21,5,860,2,-1,0,0,0
45,7,1,2,1,638,0,1,1,20,8,75,9,-1,0,0,1
32,4,1,2,1,101,0,1,0,19,5,191,4,-1,0,0,1
31,3,1,3,1,1224,0,0,1,24,7,1441,2,-1,0,0,0
49,5,1,2,1,1103,1,1,1,12,8,428,2,-1,0,0,1
29,2,1,2,1,3748,1,1,1,28,5,322,3,-1,0,0,1
55,6,1,2,1,955,0,1,1,29,1,104,1,-1,0,0,1
30,7,1,2,1,518,0,1,1,8,5,127,1,-1,0,0,1
45,2,0,1,1,1893,0,1,0,3,6,1259,6,-1,0,0,0
39,6,1,3,1,14,1,1,1,28,1,114,2,-1,0,0,1
36,7,1,2,1,-423,0,0,0,13,5,106,1,-1,0,0,1
33,3,1,3,1,3696,1,1,1,19,11,305,1,182,3,2,1
36,3,1,3,1,2987,0,1,1,12,8,307,1,-1,0,0,0
31,6,0,2,1,433,1,1,1,11,8,1504,2,-1,0,0,1
36,6,1,0,1,756,1,1,1,11,7,396,3,-1,0,0,1
38,6,0,3,1,0,0,1,1,1,6,71,1,-1,0,0,1
33,0,1,2,1,2727,1,1,1,6,8,205,3,-1,0,0,1
40,6,1,2,1,93,0,1,0,13,5,134,2,-1,0,0,1
31,4,1,2,1,1766,1,0,1,5,6,166,2,-1,0,0,0
39,2,1,2,1,124,0,1,1,31,7,81,5,-1,0,0,1
33,7,1,3,1,69,1,0,1,4,5,77,2,-1,0,0,1
53,2,2,2,1,0,1,1,1,12,3,80,2,-1,0,0,0
38,3,1,3,1,0,0,1,1,13,5,537,5,303,2,2,1
59,6,1,2,1,259,1,1,1,15,6,415,1,89,1,1,0
55,4,1,1,1,4103,1,1,1,19,11,291,1,-1,0,0,1
38,6,0,3,1,744,0,1,1,14,5,283,1,288,12,3,1
48,2,1,2,1,116,0,1,2,20,4,70,4,-1,0,0,1
53,4,1,2,1,70,0,1,0,5,5,611,2,-1,0,0,1
44,7,2,2,1,432,1,1,1,9,2,132,3,-1,0,0,1
57,3,1,3,1,1172,1,1,0,18,6,26,1,-1,0,0,1
29,4,0,2,1,9,0,1,1,11,5,262,3,-1,0,0,1
31,2,1,2,1,428,0,1,0,21,5,272,1,-1,0,0,1
35,6,0,3,1,7546,0,1,1,28,12,137,1,122,3,2,1
31,4,1,1,1,620,1,1,1,30,3,95,1,-1,0,0,1
35,5,1,3,1,8647,1,1,1,19,11,140,2,-1,0,0,1
40,3,0,2,1,192,0,1,0,16,5,71,11,-1,0,0,1
39,4,1,2,1,0,0,1,1,7,5,502,1,7,2,2,1
43,6,0,3,1,27733,0,1,0,3,6,164,7,-1,0,0,1
44,8,1,1,1,276,0,0,0,15,5,219,1,-1,0,0,1
29,6,0,2,1,113,1,1,1,12,2,328,2,183,4,1,0
40,6,1,2,1,782,0,1,0,14,5,224,2,-1,0,0,1
33,8,1,1,1,82,0,1,1,18,11,63,2,-1,0,0,1
46,3,1,3,1,1008,1,1,1,29,8,24,13,-1,0,0,1
27,0,0,3,1,6421,1,1,2,28,1,147,4,-1,0,0,1
26,7,0,2,1,443,1,1,1,30,7,84,3,-1,0,0,1
41,6,1,2,1,351,0,1,1,9,7,175,1,-1,0,0,1
34,6,1,3,1,5060,0,1,1,21,8,12,21,-1,0,0,1
39,6,0,3,1,-41,1,0,1,25,8,40,15,-1,0,0,1
27,2,0,2,1,-124,1,1,1,18,7,217,1,-1,0,0,1
31,4,1,2,1,79,0,0,1,23,7,235,11,-1,0,0,1
44,1,0,2,1,3945,1,1,1,28,1,255,1,-1,0,0,1
55,11,1,3,1,197,1,0,1,8,7,256,1,-1,0,0,1
51,4,2,1,1,837,1,1,2,30,7,41,2,-1,0,0,1
50,3,1,3,1,-94,1,0,0,25,6,75,1,-1,0,0,1
30,2,1,2,1,1743,0,1,1,5,2,192,4,-1,0,0,1
46,6,1,2,1,57,1,1,0,28,5,796,1,-1,0,0,0
49,7,1,2,1,635,1,1,1,25,8,220,3,-1,0,0,1
56,11,1,2,1,-113,0,0,1,12,8,614,2,-1,0,0,1
47,7,2,2,1,225,1,1,1,28,8,1126,4,-1,0,0,0
30,7,1,2,1,124,1,1,2,16,6,161,2,-1,0,0,1
36,8,0,2,1,475,1,1,1,25,7,141,3,-1,0,0,1
40,3,1,3,1,-7,1,0,2,25,7,697,1,-1,0,0,1
37,6,0,2,0,375,1,1,0,9,6,223,2,-1,0,0,1
42,7,2,2,1,936,1,1,1,30,1,931,1,-1,0,0,0
45,6,1,2,1,1415,0,1,1,17,11,483,1,116,1,2,1
34,1,0,2,1,0,1,1,1,17,11,63,2,-1,0,0,1
27,7,0,2,1,3638,1,1,1,11,7,271,5,-1,0,0,1
30,4,1,2,1,-99,0,1,1,15,5,144,5,-1,0,0,1
32,6,1,2,1,167,0,0,1,8,8,79,3,-1,0,0,1
46,9,1,1,1,19,0,1,2,21,7,171,1,-1,0,0,1
29,5,1,3,1,242,0,1,1,18,7,73,4,-1,0,0,1
53,0,1,0,1,13,1,1,2,28,1,69,1,-1,0,0,1
32,6,1,2,1,286,1,1,1,20,4,60,1,343,4,2,1
49,1,1,2,1,769,0,1,0,14,5,257,1,-1,0,0,1
35,3,1,3,1,93,1,1,1,4,5,198,2,88,1,3,1
38,4,1,2,1,1663,0,1,1,13,4,217,3,327,1,2,1
39,8,1,1,1,238,0,0,1,19,11,134,1,-1,0,0,1
34,6,0,2,1,2178,0,1,1,26,5,41,1,-1,0,0,1
42,4,1,1,1,792,0,0,1,19,11,611,2,175,12,3,1
35,4,0,0,1,871,0,1,0,6,6,216,3,-1,0,0,1
60,7,1,2,1,1025,1,1,1,6,8,388,8,-1,0,0,1
57,6,2,2,1,63,0,1,0,5,5,242,1,-1,0,0,1
31,4,0,2,1,16,1,1,1,7,7,387,1,-1,0,0,1
29,3,0,2,1,417,1,1,1,7,10,90,1,-1,0,0,1
41,2,1,2,1,3992,0,1,2,20,11,281,2,-1,0,0,1
46,4,1,1,1,2749,0,1,1,17,11,332,1,-1,0,0,1
33,6,1,2,1,133,1,1,1,4,5,218,1,-1,0,0,0
